PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
1282003200,ADESA,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,AUTO,2,Covers,75213,AMERICAN,MEDIUM,GM,5286,6428,8489,10010,4371,5645,7545,8654,,,22808,78754,TX,4910,0,803
1245801600,OTHER,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,88257,AMERICAN,LARGE,GM,4573,5967,5439,6944,4253,5659,5093,6612,,,17675,27407,NC,5900,0,2152
1260921600,MANHEIM,2002,7,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,SILVER,AUTO,1,Alloy,47283,AMERICAN,MEDIUM SUV,CHRYSLER,3248,4311,5880,7804,3309,4179,6320,6996,,,22916,80011,CO,6185,0,1275
1270598400,MANHEIM,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,GREEN,AUTO,2,Covers,70185,AMERICAN,VAN,CHRYSLER,6863,8641,9972,11968,6176,7568,11293,12766,,,20740,32124,FL,8100,0,1623
1255996800,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,74467,AMERICAN,COMPACT,CHRYSLER,3310,4228,4075,5066,3986,4899,6681,7719,,,18111,30331,GA,4710,0,686
1287446400,MANHEIM,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,90339,AMERICAN,MEDIUM SUV,GM,4844,5894,8106,9231,4821,5964,8206,9271,,,20833,75050,TX,5825,0,1641
1256601600,MANHEIM,2006,3,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,SILVER,MANUAL,1,Alloy,54818,OTHER ASIAN,MEDIUM SUV,OTHER,6570,8286,7596,9449,7489,8909,11923,13763,,,18111,30331,GA,6430,0,1334
1290124800,OTHER,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,MAROON,AUTO,2,Covers,59374,AMERICAN,MEDIUM,GM,5483,6516,9142,10719,5245,6492,9404,10955,,,19619,32750,FL,6945,0,671
1237852800,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,BLUE,AUTO,1,Alloy,78504,AMERICAN,MEDIUM SUV,GM,7399,8759,8491,9960,7506,8953,8606,10169,,,20207,75050,TX,9040,0,1974
1255564800,MANHEIM,2004,5,FORD,FOCUS 2.3L I4 DOHC,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,53795,AMERICAN,COMPACT,FORD,3457,4487,4234,5346,3082,4106,3829,4934,,,18880,29532,SC,4980,0,920
1282262400,OTHER,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,GREEN,AUTO,2,Covers,72807,AMERICAN,MEDIUM,GM,7174,8352,10402,11637,5776,7073,9183,10557,,,99750,95673,CA,6400,0,1038
1248912000,MANHEIM,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN 2.5 S,SILVER,AUTO,2,Covers,88168,TOP LINE ASIAN,MEDIUM,OTHER,5946,7566,6922,8671,6459,7978,7476,9116,,,19064,76040,TX,6770,0,723
1259798400,MANHEIM,2006,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,69809,AMERICAN,LARGE,GM,6482,7674,7501,8788,6831,8109,10851,12141,,,18880,29532,SC,7910,0,1703
1235520000,MANHEIM,2005,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D COUPE,WHITE,AUTO,1,Alloy,55005,AMERICAN,SPORTS,FORD,8273,9408,9435,10661,8406,9461,9578,10718,,,18822,78219,TX,10050,0,671
1272585600,MANHEIM,2002,8,CHRYSLER,PT CRUISER,Bas,4D SEDAN,PURPLE,AUTO,2,Covers,40641,AMERICAN,MEDIUM,CHRYSLER,2865,3852,5315,6575,2645,3486,5436,6409,,,52117,17545,PA,6090,0,1275
1289952000,OTHER,2008,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L,WHITE,AUTO,2,Covers,78425,AMERICAN,VAN,GM,7489,10035,12040,15144,7275,8626,11950,13245,,,18880,29697,SC,7700,0,2091
1268092800,MANHEIM,2007,3,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLUE,AUTO,1,Alloy,90518,AMERICAN,SMALL SUV,CHRYSLER,10099,11735,14226,15815,10265,12007,14177,15926,,,835,85040,AZ,7515,0,765
1264550400,OTHER,2004,6,DODGE,STRATUS V6,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,72246,AMERICAN,MEDIUM,CHRYSLER,2874,4016,6172,7700,2871,4002,6225,7334,,,17675,27407,NC,4200,0,1389
1238025600,ADESA,2004,5,DODGE,NEON 2.0L I4 SFI / S,SXT,4D SEDAN,WHITE,AUTO,,,85689,AMERICAN,COMPACT,CHRYSLER,2939,3878,3674,4688,3102,4010,3850,4831,,,19619,28273,NC,4100,0,723
1271721600,MANHEIM,2007,3,FORD,FUSION V6,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,85758,AMERICAN,MEDIUM,FORD,10864,12634,14116,15678,10586,12322,15267,17770,,,10315,30315,GA,8415,1,1373
1263859200,OTHER,2007,3,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2,Covers,86952,AMERICAN,VAN,CHRYSLER,5682,6873,9307,10690,7020,8324,10986,12161,,,19619,32772,FL,6420,0,1763
1270080000,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN SE,BLUE,AUTO,2,Covers,61227,AMERICAN,MEDIUM,CHRYSLER,8773,9741,12087,12901,8307,9255,11715,12579,,,17675,29532,SC,8410,0,1020
1241481600,OTHER,2003,6,GMC,1500 SIERRA PICKUP 2,Sta,EXT CAB 5.3L SLE,GREY,AUTO,1,Alloy,86034,AMERICAN,LARGE TRUCK,GM,0,0,0,0,0,0,0,0,,,21053,95673,CA,8405,0,1543
1291075200,OTHER,2006,4,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2,Covers,64510,AMERICAN,MEDIUM,FORD,4191,5453,7488,8753,4730,6196,7230,8973,NO,GREEN,21053,95673,CA,5405,0,825
1265760000,MANHEIM,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,GREEN,AUTO,2,Covers,84668,AMERICAN,VAN,CHRYSLER,6479,7875,10796,12064,7778,9368,11903,13493,,,20234,94544,CA,7375,0,1763
1292371200,MANHEIM,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,WHITE,AUTO,2,Covers,92703,AMERICAN,VAN,GM,6480,7632,10861,11980,5873,7499,9734,11522,,,20740,8505,NJ,5385,0,2495
1255305600,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 4.7L,ST,4D SUV 4.7L,BLACK,AUTO,2,Covers,75113,AMERICAN,MEDIUM SUV,CHRYSLER,9775,11664,11057,13097,7893,9641,12155,13414,,,18880,27542,NC,8300,0,1623
1250121600,MANHEIM,2005,4,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT TOURING,BLUE,AUTO,1,Alloy,52708,AMERICAN,CROSSOVER,CHRYSLER,7684,9339,8799,10586,7706,9225,8822,10463,,,21973,22403,VA,8055,0,1086
1255392000,ADESA,2004,5,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,GREY,AUTO,1,Alloy,88587,AMERICAN,COMPACT,CHRYSLER,2331,3109,3017,3858,2141,3074,2812,3820,,,23359,91752,CA,3430,0,723
1250553600,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,SILVER,AUTO,2,Covers,60601,AMERICAN,MEDIUM,CHRYSLER,5486,6528,6425,7550,5564,6594,6509,7622,,,19064,75050,TX,5570,0,1215
1260403200,OTHER,2006,3,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,GREY,AUTO,1,Alloy,81204,AMERICAN,SMALL SUV,FORD,8306,9970,12171,13683,8164,10208,12012,13923,,,8655,38637,MS,7655,0,983
1232323200,MANHEIM,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,75962,AMERICAN,LARGE,GM,7409,8560,8502,9745,7860,9088,8989,10315,,,21973,27542,NC,7000,0,1974
1283904000,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,88423,AMERICAN,LARGE,GM,8088,9194,11567,12771,7555,8827,10816,12239,,,835,85226,AZ,7650,0,2152
1254787200,ADESA,2005,4,CHEVROLET,COLORADO PICKUP 2WD,Bas,EXT CAB 3.5L Z71 LS,RED,AUTO,1,Alloy,68206,AMERICAN,SMALL TRUCK,GM,8957,10355,10174,11683,7808,9367,12343,14808,,,20833,78754,TX,6710,0,728
1246924800,OTHER,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,BEIGE,AUTO,2,Covers,63839,AMERICAN,LARGE TRUCK,CHRYSLER,5073,7032,5979,8095,5073,7032,5979,8095,,,21053,95673,CA,8905,0,825
1274054400,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,,,46826,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,,,99761,74135,OK,7300,0,693
1276819200,OTHER,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GOLD,AUTO,,,66132,AMERICAN,MEDIUM,GM,7480,8464,10841,12070,7472,8351,10695,11707,,,99750,95673,CA,6700,0,923
1249948800,OTHER,2006,3,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,77774,AMERICAN,MEDIUM,FORD,9484,10945,10743,12321,9876,11460,11166,12877,,,18880,29070,SC,6550,0,803
1236124800,MANHEIM,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREY,AUTO,2,Covers,62681,AMERICAN,SPECIALTY,CHRYSLER,7973,9121,9111,10351,3708,4609,4505,5478,,,16926,92057,CA,8845,0,1215
1277164800,MANHEIM,2007,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,SILVER,AUTO,2,Covers,63980,AMERICAN,SPECIALTY,CHRYSLER,9281,10918,13423,15533,8583,9821,13068,14191,,,18881,37210,TN,9500,0,1215
1285891200,OTHER,2009,1,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,49817,OTHER ASIAN,MEDIUM,OTHER,7531,7964,10730,11347,8190,8746,10920,11661,,,99761,85284,AZ,7200,0,482
1259798400,ADESA,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,46836,AMERICAN,MEDIUM,CHRYSLER,5033,5917,5936,6890,4603,5775,8255,9821,,,18822,78227,TX,4855,0,975
1290470400,MANHEIM,2005,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,BLACK,AUTO,1,Alloy,51870,AMERICAN,LARGE TRUCK,FORD,6875,8913,10886,13412,7877,9392,12024,13602,YES,GREEN,3453,80022,CO,11400,0,671
1289174400,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,PURPLE,AUTO,1,Alloy,85042,AMERICAN,LARGE,GM,7655,8963,11715,13333,7307,8655,11240,12752,,,5546,33619,FL,8000,0,2152
1249862400,MANHEIM,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,BLUE,AUTO,2,Covers,74046,AMERICAN,SPECIALTY,CHRYSLER,7499,8756,8599,9956,7735,9027,8854,10249,,,19662,77041,TX,7695,0,1389
1289260800,MANHEIM,2005,5,HYUNDAI,SONATA 4C,GL,4D SEDAN,BLUE,AUTO,2,Covers,68065,OTHER ASIAN,MEDIUM,OTHER,3621,4795,6590,7702,3998,5117,6887,7948,NO,GREEN,52644,77041,TX,4500,0,728
1258329600,MANHEIM,2007,2,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,2,Covers,56433,AMERICAN,MEDIUM,CHRYSLER,6738,8392,7777,9563,6989,8202,10506,11629,,,20928,27542,NC,7135,0,754
1260144000,MANHEIM,2007,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,75212,AMERICAN,LARGE,GM,7433,8617,10746,12182,8356,9577,11798,13138,,,18881,27542,NC,8000,0,1974
1253664000,ADESA,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LT,2D COUPE LT,RED,AUTO,1,Alloy,76160,AMERICAN,COMPACT,GM,6481,7923,7499,9057,5845,6907,6813,7960,,,18881,30212,GA,4100,0,803
1291248000,MANHEIM,2006,4,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,SILVER,AUTO,1,Alloy,88049,AMERICAN,SMALL SUV,FORD,6731,8077,10195,11593,6175,7524,9581,11363,NO,GREEN,19619,33619,FL,7450,0,983
1236038400,MANHEIM,2002,7,CHRYSLER,PT CRUISER 2.4L I4 M,Lim,4D SEDAN LIMITED,GREY,AUTO,1,Alloy,87203,AMERICAN,MEDIUM,CHRYSLER,3775,4606,4577,5474,3786,4790,4589,5673,,,20740,21075,MD,4140,0,1803
1269907200,MANHEIM,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L 1LT,GREY,AUTO,1,Alloy,88025,AMERICAN,MEDIUM,GM,7380,8817,11281,13116,7160,8764,11822,13809,,,20207,75050,TX,7025,0,853
1251244800,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4.,Edd,4D SUV 4.6L EDDIE BAUER,BLUE,AUTO,1,Alloy,82756,AMERICAN,LARGE SUV,FORD,8368,9908,9537,11201,7909,9479,9042,10737,,,19662,78219,TX,9635,0,1413
1240358400,MANHEIM,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,82841,AMERICAN,MEDIUM,GM,6236,7442,7235,8537,6236,7442,7235,8537,,,99750,63044,MO,6000,0,1373
1289865600,MANHEIM,2007,3,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN PKG1,BLACK,AUTO,1,Alloy,60229,OTHER,SPECIALTY,OTHER,9434,10986,13787,15139,9009,10277,12613,13648,,,22916,80022,CO,8925,0,1118
1284422400,OTHER,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,RED,AUTO,2,Covers,74345,AMERICAN,COMPACT,FORD,3268,4415,6716,9073,3288,4331,6706,7580,,,21053,95673,CA,4990,0,1155
1255392000,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,BLUE,AUTO,1,Alloy,83888,AMERICAN,LARGE TRUCK,CHRYSLER,8530,10618,9712,11967,7620,9222,12597,14582,,,20740,28625,NC,10775,0,983
1234224000,MANHEIM,2004,5,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,71393,AMERICAN,MEDIUM,GM,4876,5856,5766,6824,5135,6342,6046,7349,,,16044,21075,MD,5495,0,1272
1231286400,MANHEIM,2005,4,HYUNDAI,TUCSON 2WD V6 MFI V6,GLS,4D CUV,GREEN,AUTO,1,Alloy,58205,OTHER ASIAN,SMALL SUV,OTHER,5861,6932,6830,7987,7182,8292,8257,9455,,,22808,75236,TX,7375,0,1086
1290384000,MANHEIM,2006,4,NISSAN,TITAN PICKUP 2WD V8,LE,CREW CAB 5.6L LE,GREY,AUTO,1,Alloy,61817,TOP LINE ASIAN,LARGE TRUCK,OTHER,10828,13227,15314,17843,10120,12472,14746,17219,YES,GREEN,20740,33619,FL,11450,0,1118
1266969600,MANHEIM,2003,7,SATURN,L SERIES,L30,4D SEDAN L300,SILVER,AUTO,1,Alloy,67247,AMERICAN,MEDIUM,GM,3541,4494,6585,7571,3813,5087,6336,7398,,,21973,32824,FL,6000,0,2198
1276646400,MANHEIM,2007,3,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,SILVER,AUTO,1,Alloy,80717,AMERICAN,MEDIUM SUV,GM,13454,15631,17471,19276,12686,14039,16155,17058,,,20833,75236,TX,8185,0,1243
1233014400,ADESA,2002,7,BUICK,LE SABRE Unspecified,Cus,4D SEDAN CUSTOM,SILVER,AUTO,1,Alloy,64612,AMERICAN,LARGE,GM,3797,4979,4601,5877,3927,5033,4741,5936,,,20392,78754,TX,5960,0,2198
1259107200,ADESA,2006,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,71002,AMERICAN,LARGE,GM,6469,7694,7487,8810,6590,7684,10099,11228,,,20833,77086,TX,7300,0,1974
1247011200,ADESA,2005,4,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN LXI,SILVER,AUTO,1,Alloy,76871,AMERICAN,MEDIUM,CHRYSLER,3958,5420,4775,6354,3958,5420,4775,6354,,,21053,85226,AZ,4000,0,1272
1291766400,MANHEIM,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,RED,AUTO,2,Covers,75062,AMERICAN,MEDIUM,GM,6739,7827,9666,10994,6971,8476,10308,12078,NO,GREEN,21047,94544,CA,5455,0,1038
1286841600,ADESA,2008,2,MERCURY,SABLE,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,84825,AMERICAN,MEDIUM,FORD,12450,15070,16162,18610,12121,15006,15781,18382,NO,GREEN,22916,50111,IA,8845,0,983
1281484800,OTHER,2006,4,MAZDA,MAZDA6,s,5D HATCHBACK S,BLACK,AUTO,1,Alloy,77099,OTHER ASIAN,MEDIUM,OTHER,8733,10692,12945,15093,7340,7847,10900,11309,,,19619,33311,FL,7755,0,1506
1257206400,ADESA,2006,3,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,WHITE,AUTO,1,Alloy,82137,AMERICAN,CROSSOVER,FORD,7215,8991,8292,10210,7409,9105,8502,10333,,,19662,78754,TX,6710,0,1633
1242259200,ADESA,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,RED,AUTO,1,Alloy,47077,AMERICAN,LARGE,GM,6892,8438,7943,9613,6892,8438,7943,9613,,,18880,28273,NC,7565,0,1328
1243382400,OTHER,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN SE,GREY,AUTO,2,Covers,67656,AMERICAN,SPECIALTY,CHRYSLER,9210,10596,10447,11944,9210,10596,10447,11944,,,17212,75020,TX,8800,0,1215
1254268800,MANHEIM,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Tou,4D SEDAN LIMITED,GOLD,AUTO,,,55663,AMERICAN,MEDIUM,CHRYSLER,3876,4956,4686,5852,3876,4956,4686,5852,,,20740,32824,FL,5100,0,1386
1277251200,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,75573,AMERICAN,LARGE,GM,8012,9027,11396,12565,7951,9022,11474,12687,,,99750,32124,FL,8000,0,1974
1269907200,OTHER,2006,4,SATURN,VUE 2WD V6,,4D CUV 3.0L,SILVER,AUTO,1,Alloy,70202,AMERICAN,MEDIUM SUV,GM,9386,11259,13005,14611,9602,11300,12600,14024,,,21053,95673,CA,8330,0,1389
1281571200,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLUE,AUTO,2,Covers,82945,AMERICAN,MEDIUM,CHRYSLER,6465,7750,10115,11454,5735,6931,9367,10550,,,21973,32124,FL,6750,0,983
1236643200,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,1,Alloy,71439,AMERICAN,VAN,CHRYSLER,4875,5936,5765,6911,8570,9986,9756,11285,,,22916,80022,CO,5860,0,1623
1252022400,OTHER,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLACK,AUTO,2,Covers,49168,AMERICAN,MEDIUM,CHRYSLER,4350,5401,5198,6333,4365,5333,5214,6260,,,19619,32750,FL,5335,0,975
1236124800,MANHEIM,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,BLACK,AUTO,1,Alloy,72227,AMERICAN,MEDIUM SUV,FORD,6714,8046,7751,9190,6604,8315,7632,9480,,,16926,92057,CA,8100,0,1155
1274313600,MANHEIM,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8S,BLACK,AUTO,1,Alloy,75186,TOP LINE ASIAN,COMPACT,OTHER,6101,7488,9463,11521,5716,7202,8890,10067,,,17212,39402,MS,6740,0,569
1285804800,OTHER,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2,Covers,89561,AMERICAN,SPECIALTY,CHRYSLER,6780,8173,10438,12159,7403,8863,10855,12648,,,20833,62207,IL,7995,0,1503
1271721600,ADESA,2008,2,FORD,FUSION V6,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,79686,AMERICAN,MEDIUM,FORD,10420,12562,14178,16331,11399,13305,15512,17265,,,22808,78754,TX,8530,0,1272
1249430400,MANHEIM,2006,3,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN LX,RED,AUTO,1,Alloy,72206,AMERICAN,MEDIUM,CHRYSLER,4934,6025,5829,7007,4888,6016,5779,6997,,,23359,92807,CA,4795,0,1272
1277164800,MANHEIM,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,74517,AMERICAN,MEDIUM,GM,7492,8414,10677,11596,6228,7635,9327,10958,,,17212,75050,TX,7125,0,1038
1240272000,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,GREY,AUTO,2,Covers,58723,AMERICAN,MEDIUM,CHRYSLER,5458,6581,6395,7607,5458,6581,6395,7607,,,835,85040,AZ,4660,0,1086
1259020800,ADESA,2005,4,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON,WHITE,AUTO,1,Alloy,61020,AMERICAN,MEDIUM SUV,CHRYSLER,8845,10218,10053,11535,9688,11424,13630,15333,,,18881,30212,GA,9700,0,1606
1289952000,ADESA,2003,7,FORD,FOCUS,SE,4D SEDAN SE,RED,AUTO,,,58074,AMERICAN,COMPACT,FORD,2863,3788,5691,6890,2935,3912,5831,7099,,,52117,20166,VA,4455,0,1220
1233705600,OTHER,2005,4,CHEVROLET,AVEO 1.6L I-4 EFI DO,LS,4D SEDAN,SILVER,AUTO,2,Covers,59257,AMERICAN,COMPACT,GM,3661,4574,4454,5440,5636,7104,6587,8172,,,835,85009,AZ,5770,0,671
1260835200,MANHEIM,2006,3,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BLUE,AUTO,1,Alloy,70232,AMERICAN,MEDIUM,GM,5383,6638,8973,10448,5705,7090,9098,11053,,,22916,80022,CO,5610,0,1038
1268092800,ADESA,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,BLUE,AUTO,2,Covers,65237,OTHER ASIAN,MEDIUM,OTHER,7161,7562,10348,10707,6395,7123,9614,10708,,,1231,50111,IA,6695,1,728
1263427200,MANHEIM,2006,4,FORD,FIVE HUNDRED,SE,4D SEDAN SE AWD,BLACK,AUTO,1,Alloy,73618,AMERICAN,LARGE,FORD,7200,8737,11257,12698,6729,9296,9943,12704,,,18111,29532,SC,7510,0,1623
1236729600,MANHEIM,2005,4,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,SILVER,AUTO,2,Covers,78693,AMERICAN,SPECIALTY,CHRYSLER,8961,10287,10178,11610,2523,3557,3225,4342,,,21973,32824,FL,9200,0,1389
1264982400,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,82635,AMERICAN,LARGE,GM,3987,5065,8248,10478,4102,5318,7358,8702,,,1141,17406,PA,5025,1,2152
1273708800,MANHEIM,2006,4,DODGE,DURANGO 2WD V8,SXT,4D SUV 4.7L,RED,AUTO,1,Alloy,43823,AMERICAN,MEDIUM SUV,CHRYSLER,9518,11337,13830,15552,9447,11205,13936,15688,,,16926,92337,CA,10150,0,975
1238025600,MANHEIM,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,RED,AUTO,2,Covers,66830,AMERICAN,MEDIUM,CHRYSLER,3769,4653,4571,5525,2737,3956,3456,4772,,,17212,76040,TX,5170,0,1515
1291939200,ADESA,2006,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,108615,OTHER ASIAN,MEDIUM,OTHER,4764,5723,7938,9074,5132,6612,8380,10026,NO,GREEN,21047,91752,CA,4280,0,650
1287619200,OTHER,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LS,SILVER,AUTO,1,Alloy,67464,AMERICAN,MEDIUM,GM,6337,7336,9976,11749,5961,7076,9002,10539,,,3453,80229,CO,6975,0,728
1286928000,MANHEIM,2003,7,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1,Alloy,83336,AMERICAN,SMALL SUV,FORD,4569,6071,7681,9405,4421,5698,7343,8604,,,19662,78219,TX,7070,0,1283
1265673600,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2,Covers,54676,AMERICAN,MEDIUM,CHRYSLER,7293,7934,10856,11447,7901,8376,11284,11757,,,99761,74135,OK,6900,0,754
1256601600,MANHEIM,2004,5,FORD,MUSTANG V8 4.6L V8 E,GT,2D CONVERTIBLE GT,GREY,AUTO,1,Alloy,79096,AMERICAN,SPORTS,FORD,8231,10187,9389,11502,8715,10548,9912,11892,,,22808,75050,TX,8035,0,1389
1268092800,OTHER,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GREY,AUTO,2,Covers,85537,AMERICAN,MEDIUM SUV,GM,8670,10276,12784,14699,8198,9992,11784,13991,,,25100,75061,TX,9175,0,1503
1277769600,OTHER,2008,2,FORD,FUSION V6,SE,4D SEDAN SE,GOLD,AUTO,1,Alloy,79219,AMERICAN,MEDIUM,FORD,10951,13377,15381,17697,10403,12786,14351,16972,,,18880,29070,SC,8950,0,1272
1250726400,ADESA,2004,5,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,GOLD,AUTO,2,Covers,70607,AMERICAN,MEDIUM,GM,3142,4210,3893,5047,3196,4418,3952,5271,,,17675,28273,NC,4105,0,1506
1281052800,MANHEIM,2004,6,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1,Alloy,79375,AMERICAN,MEDIUM SUV,CHRYSLER,7274,8327,11074,11815,7180,9287,10709,12658,,,23657,89165,NV,10850,0,1389
1264550400,MANHEIM,2004,6,FORD,F150 PICKUP 4WD V8,XL,EXT CAB 5.4L FX4,SILVER,AUTO,1,Alloy,81647,AMERICAN,LARGE TRUCK,FORD,10600,12854,15209,18444,10600,12854,15209,18444,,,22916,80011,CO,11190,0,1633
